Ride_ID,Pickup_Location,Drop_Location,Distance_KM,Duration_Minutes,Fare_Amount,Driver_ID,Customer_Rating,Cancellation_Status,Time_of_Day,Day_of_Week,Vehicle_Type
RIDE125058,Thane,Vikhroli,1.7,5,19.97,D1700,4.2,No,Morning,Mon,Sedan
RIDE125059,Borivali,Chembur,33.72,99,938.8,D1920,1.9,No,Evening,Sun,Mini
RIDE125060,Mulund,Wadala,5.99,16,191.1,D1116,1.6,No,Evening,Tue,Sedan
RIDE125061,Kalyan,Vikhroli,7.35,19,75.23,D1370,3.7,No,Morning,Tue,SUV
RIDE125062,Vashi,Chembur,21.65,57,419.75,D1937,3.9,No,Night,Tue,SUV
RIDE125063,Mulund,Ghatkopar,16.26,50,540.19,D1442,3.8,No,Afternoon,Fri,Mini
RIDE125064,Dadar,Chembur,28.21,78,324.47,D1040,3.7,No,Morning,Sat,Mini
RIDE125065,Kalyan,Ghatkopar,21.18,53,263.23,D1165,4.3,No,Morning,Sun,Sedan
RIDE125066,Borivali,Vikhroli,2.97,10,102.75,D1812,2.0,No,Afternoon,Tue,Sedan
RIDE125067,Andheri,Wadala,33.25,112,862.75,D1134,1.8,No,Afternoon,Thu,Mini
RIDE125068,Andheri,Worli,12.63,42,187.8,D1528,3.6,No,Evening,Sun,Auto
RIDE125069,Dadar,Juhu,29.98,85,937.33,D1119,1.1,No,Night,Mon,Mini
RIDE125070,Vashi,Vikhroli,23.2,68,733.01,D1073,2.3,Yes,Evening,Sun,SUV
RIDE125071,Andheri,Juhu,10.45,28,331.04,D1021,3.1,No,Morning,Sun,Mini
RIDE125072,Mulund,Wadala,2.24,7,70.17,D1271,1.3,No,Afternoon,Wed,Sedan
RIDE125073,Mulund,Sion,5.28,17,140.77,D1495,1.5,No,Night,Tue,Mini
RIDE125074,Kalyan,Ghatkopar,5.53,19,72.73,D1551,4.6,No,Afternoon,Thu,SUV
RIDE125075,Panvel,Powai,19.32,64,239.95,D1437,3.1,No,Night,Wed,SUV
RIDE125076,Mulund,Powai,23.11,66,356.54,D1348,2.5,No,Morning,Mon,SUV
RIDE125077,Bandra,Juhu,6.96,18,209.91,D1642,4.3,No,Evening,Mon,Mini
RIDE125078,Vashi,Worli,24.62,62,255.76,D1147,2.9,No,Night,Tue,Sedan
RIDE125079,Thane,Worli,14.01,42,278.31,D1168,3.8,No,Afternoon,Tue,SUV
RIDE125080,Kalyan,Worli,17.48,60,259.05,D1437,1.7,No,Evening,Thu,Mini
RIDE125081,Panvel,Chembur,29.79,100,640.04,D1353,2.6,No,Evening,Tue,Sedan
RIDE125082,Kalyan,Vikhroli,15.72,46,278.06,D1981,4.8,No,Evening,Sun,Auto
RIDE125083,Colaba,Sion,28.01,86,394.78,D1605,2.8,Yes,Afternoon,Tue,SUV
RIDE125084,Thane,Sion,34.24,98,703.12,D1872,4.8,No,Evening,Thu,SUV
RIDE125085,Thane,Powai,34.82,110,673.16,D1215,3.2,Yes,Night,Sun,Sedan
RIDE125086,Colaba,Sion,24.02,60,370.17,D1618,3.4,No,Morning,Sat,Sedan
RIDE125087,Panvel,Sion,19.29,63,585.42,D1595,1.0,No,Afternoon,Sat,Mini
RIDE125088,Vashi,Worli,30.21,77,719.48,D1589,3.2,No,Evening,Sun,Mini
RIDE125089,Panvel,Vikhroli,22.69,70,762.72,D1577,4.5,No,Evening,Wed,SUV
RIDE125090,Borivali,Worli,11.46,37,303.61,D1869,1.5,No,Afternoon,Wed,Auto
RIDE125091,Borivali,Worli,26.03,81,678.77,D1900,3.3,No,Night,Mon,Auto
RIDE125092,Vashi,Chembur,29.13,91,860.33,D1470,1.6,No,Morning,Thu,Auto
RIDE125093,Colaba,Chembur,18.15,52,572.53,D1580,4.0,No,Afternoon,Fri,Sedan
RIDE125094,Bandra,Powai,22.0,59,602.13,D1654,3.3,No,Night,Wed,Mini
RIDE125095,Vashi,Sion,16.51,43,166.15,D1764,1.8,Yes,Night,Sat,Mini
RIDE125096,Vashi,Juhu,30.77,94,583.58,D1819,2.1,No,Morning,Fri,SUV
RIDE125097,Vashi,Wadala,5.24,14,82.19,D1244,2.5,No,Night,Sat,Auto
RIDE125098,Andheri,Wadala,6.73,17,185.61,D1661,4.5,Yes,Morning,Wed,Mini
RIDE125099,Kalyan,Vikhroli,2.74,8,34.55,D1765,3.3,No,Night,Mon,Mini
RIDE125100,Dadar,Vikhroli,20.7,61,365.45,D1586,3.7,No,Morning,Wed,Auto
RIDE125101,Bandra,Chembur,4.0,13,42.72,D1440,4.2,No,Morning,Mon,Sedan
RIDE125102,Dadar,Chembur,11.58,39,242.75,D1672,3.9,No,Afternoon,Sat,Auto
RIDE125103,Colaba,Juhu,9.12,26,148.44,D1727,1.6,No,Afternoon,Fri,SUV
RIDE125104,Borivali,Ghatkopar,4.47,11,67.02,D1444,3.0,No,Afternoon,Thu,SUV
RIDE125105,Colaba,Matunga,6.22,15,216.46,D1917,1.4,No,Afternoon,Tue,SUV
RIDE125106,Vashi,Juhu,22.22,58,653.6,D1922,2.7,No,Evening,Sat,Sedan
RIDE125107,Vashi,Wadala,3.7,9,43.5,D1774,3.1,No,Morning,Fri,SUV
RIDE125108,Dadar,Kurla,31.18,85,573.32,D1688,3.6,No,Night,Wed,Mini
RIDE125109,Thane,Vikhroli,33.14,85,433.89,D1968,1.3,No,Afternoon,Tue,Sedan
RIDE125110,Dadar,Ghatkopar,33.41,90,912.15,D1877,2.4,No,Afternoon,Tue,Sedan
RIDE125111,Kalyan,Vikhroli,21.71,61,486.39,D1300,4.3,No,Evening,Mon,Sedan
RIDE125112,Vashi,Kurla,14.06,37,463.55,D1670,1.5,Yes,Evening,Mon,Sedan
RIDE125113,Mulund,Worli,26.63,76,735.18,D1883,4.6,No,Night,Fri,Mini
RIDE125114,Andheri,Ghatkopar,9.04,29,275.38,D1934,1.3,No,Night,Wed,Mini
RIDE125115,Colaba,Juhu,28.07,82,553.71,D1059,2.7,No,Afternoon,Mon,Auto
RIDE125116,Kalyan,Vikhroli,26.43,81,385.58,D1929,3.0,Yes,Morning,Sat,SUV
RIDE125117,Thane,Ghatkopar,29.07,77,996.29,D1456,1.0,No,Afternoon,Wed,SUV
RIDE125118,Bandra,Ghatkopar,33.92,88,666.8,D1968,2.8,Yes,Afternoon,Tue,SUV
RIDE125119,Thane,Kurla,23.02,62,793.43,D1609,3.5,No,Morning,Tue,Mini
RIDE125120,Vashi,Vikhroli,20.89,63,509.87,D1071,3.6,No,Evening,Wed,Auto
RIDE125121,Bandra,Ghatkopar,14.8,43,235.29,D1492,4.8,No,Night,Wed,Mini
RIDE125122,Vashi,Powai,3.74,11,128.77,D1633,2.4,No,Afternoon,Sat,Auto
RIDE125123,Colaba,Ghatkopar,20.84,62,600.62,D1803,4.9,No,Evening,Fri,SUV
RIDE125124,Mulund,Kurla,18.56,59,253.3,D1371,3.5,No,Evening,Mon,Sedan
RIDE125125,Colaba,Powai,31.26,84,1026.95,D1986,2.0,Yes,Afternoon,Fri,Auto
RIDE125126,Andheri,Vikhroli,7.48,18,138.38,D1893,1.6,No,Morning,Thu,Mini
RIDE125127,Borivali,Sion,4.67,12,141.28,D1724,4.6,No,Morning,Mon,Auto
RIDE125128,Kalyan,Powai,12.72,38,225.3,D1629,1.4,No,Night,Thu,Auto
RIDE125129,Mulund,Powai,17.74,57,209.55,D1367,2.2,No,Afternoon,Fri,SUV
RIDE125130,Andheri,Sion,30.34,86,598.86,D1021,1.1,No,Morning,Wed,Auto
RIDE125131,Thane,Kurla,12.02,34,227.69,D1943,1.7,No,Afternoon,Thu,Sedan
RIDE125132,Kalyan,Ghatkopar,13.2,43,281.86,D1751,4.1,Yes,Evening,Thu,SUV
RIDE125133,Kalyan,Chembur,3.9,12,88.6,D1036,1.5,No,Night,Tue,Mini
RIDE125134,Dadar,Ghatkopar,3.64,11,116.12,D1270,4.0,No,Evening,Sun,Auto
RIDE125135,Kalyan,Juhu,4.16,12,49.06,D1243,2.0,No,Evening,Sat,Mini
RIDE125136,Panvel,Chembur,4.66,11,62.71,D1839,3.2,No,Afternoon,Tue,Auto
RIDE125137,Thane,Wadala,7.66,23,254.51,D1534,2.3,No,Morning,Tue,Mini
RIDE125138,Bandra,Worli,19.79,64,467.26,D1745,4.9,Yes,Afternoon,Fri,SUV
RIDE125139,Mulund,Powai,18.82,61,383.86,D1365,1.6,No,Night,Thu,Sedan
RIDE125140,Dadar,Matunga,10.93,34,268.97,D1748,3.6,No,Evening,Wed,Auto
RIDE125141,Borivali,Chembur,17.27,46,201.98,D1696,3.7,No,Afternoon,Wed,Mini
RIDE125142,Thane,Wadala,8.35,28,290.59,D1736,2.6,No,Morning,Fri,Sedan
RIDE125143,Bandra,Matunga,18.03,61,429.54,D1690,1.4,No,Night,Sun,Sedan
RIDE125144,Thane,Sion,17.38,47,288.51,D1986,1.8,No,Morning,Fri,Sedan
RIDE125145,Dadar,Powai,18.4,52,639.2,D1549,4.5,No,Evening,Tue,Auto
RIDE125146,Bandra,Matunga,20.0,67,607.17,D1576,1.2,No,Afternoon,Sat,Auto
RIDE125147,Borivali,Wadala,9.93,27,276.5,D1244,2.1,No,Evening,Tue,Sedan
RIDE125148,Panvel,Sion,13.15,37,447.01,D1378,3.4,No,Night,Sun,Mini
RIDE125149,Panvel,Ghatkopar,32.9,114,966.17,D1223,4.3,No,Afternoon,Sun,Auto
RIDE125150,Bandra,Sion,1.62,4,25.01,D1465,3.7,No,Evening,Fri,SUV
RIDE125151,Vashi,Powai,17.45,49,402.98,D1725,1.6,No,Night,Mon,SUV
RIDE125152,Mulund,Juhu,7.32,18,156.23,D1344,2.1,No,Morning,Mon,Mini
RIDE125153,Mulund,Juhu,34.58,120,363.2,D1027,4.2,No,Morning,Fri,Sedan
RIDE125154,Dadar,Powai,23.99,68,503.54,D1191,3.5,No,Evening,Tue,SUV
RIDE125155,Bandra,Matunga,24.97,66,756.05,D1009,1.7,No,Afternoon,Mon,Mini
RIDE125156,Kalyan,Kurla,20.6,61,247.56,D1308,2.4,Yes,Morning,Thu,Auto
RIDE125157,Andheri,Juhu,7.43,25,183.52,D1348,4.9,No,Afternoon,Sun,SUV
RIDE125158,Dadar,Juhu,32.83,101,1043.48,D1876,2.0,Yes,Morning,Tue,Auto
RIDE125159,Andheri,Sion,9.55,24,106.68,D1619,3.9,No,Evening,Tue,SUV
RIDE125160,Andheri,Juhu,11.74,37,343.12,D1860,2.6,No,Evening,Sat,SUV
RIDE125161,Panvel,Matunga,34.5,116,1089.04,D1815,4.6,No,Night,Sun,Mini
RIDE125162,Colaba,Chembur,4.62,11,80.33,D1216,1.6,No,Evening,Tue,Mini
RIDE125163,Andheri,Matunga,31.95,106,418.08,D1173,3.9,No,Afternoon,Tue,SUV
RIDE125164,Mulund,Wadala,16.54,42,310.24,D1218,1.4,No,Morning,Fri,SUV
RIDE125165,Vashi,Worli,32.92,98,1079.17,D1899,5.0,No,Night,Mon,SUV
RIDE125166,Vashi,Kurla,5.11,14,128.1,D1405,3.7,No,Afternoon,Thu,Sedan
RIDE125167,Panvel,Ghatkopar,9.75,28,264.24,D1536,4.1,No,Evening,Thu,Sedan
RIDE125168,Panvel,Wadala,18.63,59,241.99,D1814,3.5,Yes,Evening,Mon,Sedan
RIDE125169,Vashi,Worli,19.22,64,534.1,D1645,2.1,No,Afternoon,Sun,Mini
RIDE125170,Mulund,Kurla,13.65,47,140.17,D1308,1.3,Yes,Afternoon,Thu,Sedan
RIDE125171,Vashi,Kurla,4.21,14,115.72,D1797,2.0,No,Evening,Mon,Mini
RIDE125172,Andheri,Wadala,14.94,38,358.61,D1800,2.9,No,Afternoon,Thu,Auto
RIDE125173,Dadar,Powai,24.87,68,546.26,D1164,4.3,Yes,Night,Sat,Mini
RIDE125174,Panvel,Juhu,9.96,28,117.84,D1987,3.1,No,Morning,Mon,Mini
RIDE125175,Thane,Chembur,11.28,29,337.29,D1985,1.3,No,Afternoon,Tue,Sedan
RIDE125176,Thane,Matunga,19.45,59,435.11,D1377,1.6,No,Morning,Sun,Sedan
RIDE125177,Bandra,Kurla,30.97,89,997.29,D1472,5.0,No,Evening,Mon,Mini
RIDE125178,Dadar,Ghatkopar,15.79,50,200.46,D1325,3.9,No,Evening,Wed,Mini
RIDE125179,Colaba,Chembur,24.49,81,781.36,D1422,4.6,No,Afternoon,Sat,Sedan
RIDE125180,Panvel,Powai,15.18,46,423.79,D1172,3.2,No,Morning,Mon,Mini
RIDE125181,Borivali,Matunga,16.41,56,397.54,D1600,3.8,No,Afternoon,Wed,Sedan
RIDE125182,Borivali,Vikhroli,5.12,17,127.04,D1753,4.3,No,Afternoon,Thu,Auto
RIDE125183,Borivali,Powai,15.71,40,278.7,D1620,3.3,No,Afternoon,Tue,Auto
RIDE125184,Vashi,Worli,1.34,3,19.43,D1233,2.8,Yes,Morning,Fri,SUV
RIDE125185,Colaba,Ghatkopar,4.04,12,114.35,D1859,1.3,No,Night,Sun,Mini
RIDE125186,Thane,Matunga,33.36,95,365.85,D1987,4.7,No,Night,Sun,SUV
RIDE125187,Borivali,Powai,5.88,19,114.73,D1530,1.7,No,Morning,Sat,Auto
RIDE125188,Bandra,Sion,11.78,34,281.19,D1405,1.7,No,Evening,Wed,SUV
RIDE125189,Mulund,Ghatkopar,6.66,21,196.65,D1231,1.3,No,Night,Mon,SUV
RIDE125190,Colaba,Matunga,20.12,67,302.04,D1099,3.1,No,Night,Sun,SUV
RIDE125191,Colaba,Sion,27.19,80,786.04,D1193,3.1,No,Evening,Mon,Sedan
RIDE125192,Kalyan,Vikhroli,25.88,78,469.75,D1287,3.7,No,Night,Mon,Mini
RIDE125193,Thane,Powai,5.85,16,103.82,D1198,4.9,No,Evening,Sat,Sedan
RIDE125194,Vashi,Juhu,10.97,38,282.42,D1476,2.4,No,Evening,Wed,Mini
RIDE125195,Kalyan,Wadala,4.36,12,147.58,D1078,3.2,No,Night,Sat,Mini
RIDE125196,Mulund,Kurla,29.81,95,891.57,D1548,4.4,No,Afternoon,Tue,Mini
RIDE125197,Mulund,Worli,12.45,42,268.36,D1698,3.6,No,Afternoon,Sun,SUV
RIDE125198,Dadar,Powai,4.38,11,113.31,D1824,3.2,No,Afternoon,Fri,Mini
RIDE125199,Mulund,Chembur,6.92,18,72.47,D1501,3.2,No,Night,Wed,Sedan
RIDE125200,Andheri,Juhu,4.28,11,88.93,D1007,3.7,No,Night,Sat,Mini
RIDE125201,Colaba,Vikhroli,25.55,78,754.77,D1393,3.9,No,Afternoon,Thu,Mini
RIDE125202,Mulund,Powai,29.73,80,1018.84,D1663,2.1,No,Afternoon,Tue,SUV
RIDE125203,Vashi,Vikhroli,33.54,110,736.7,D1226,4.9,No,Night,Mon,Mini
RIDE125204,Mulund,Juhu,10.36,29,140.25,D1026,3.3,No,Afternoon,Thu,Auto
RIDE125205,Andheri,Powai,4.7,11,96.61,D1516,2.8,No,Night,Sat,SUV
RIDE125206,Dadar,Matunga,24.48,78,654.25,D1779,4.7,No,Afternoon,Tue,Sedan
RIDE125207,Andheri,Juhu,6.2,21,211.56,D1053,1.6,No,Evening,Tue,Mini
RIDE125208,Mulund,Chembur,26.37,68,320.32,D1658,2.0,No,Night,Mon,Mini
RIDE125209,Bandra,Worli,9.39,31,119.27,D1012,4.3,No,Morning,Thu,SUV
RIDE125210,Vashi,Worli,19.96,55,271.53,D1693,3.8,No,Morning,Wed,Sedan
RIDE125211,Dadar,Matunga,32.05,83,1079.5,D1955,3.9,No,Morning,Tue,SUV
RIDE125212,Colaba,Chembur,3.41,9,81.3,D1245,1.6,No,Evening,Sat,Auto
RIDE125213,Vashi,Ghatkopar,20.43,51,619.3,D1817,1.3,No,Afternoon,Sun,SUV
RIDE125214,Vashi,Matunga,21.99,62,406.62,D1505,4.3,No,Evening,Sat,Auto
RIDE125215,Bandra,Ghatkopar,17.53,56,313.96,D1575,3.5,No,Afternoon,Fri,Mini
RIDE125216,Vashi,Sion,31.18,94,548.2,D1769,1.9,Yes,Evening,Sun,SUV
RIDE125217,Vashi,Vikhroli,19.98,65,340.23,D1812,1.5,No,Night,Fri,Auto
RIDE125218,Colaba,Juhu,2.21,7,74.56,D1836,2.9,No,Night,Sat,Mini
RIDE125219,Vashi,Sion,14.43,41,147.07,D1694,4.5,No,Afternoon,Fri,Sedan
RIDE125220,Vashi,Kurla,21.36,58,640.49,D1484,2.6,No,Night,Sun,Sedan
RIDE125221,Mulund,Juhu,26.32,83,406.21,D1882,3.3,No,Evening,Tue,SUV
RIDE125222,Panvel,Ghatkopar,2.71,7,32.27,D1114,2.3,No,Morning,Mon,Mini
RIDE125223,Vashi,Kurla,24.78,71,703.47,D1507,2.3,No,Morning,Fri,Mini
RIDE125224,Vashi,Vikhroli,18.22,54,462.75,D1928,4.7,No,Night,Sun,Sedan
RIDE125225,Thane,Wadala,1.97,5,28.42,D1030,4.1,No,Night,Sat,SUV
RIDE125226,Dadar,Wadala,6.86,22,112.28,D1517,3.0,No,Evening,Thu,Mini
RIDE125227,Mulund,Juhu,32.22,92,1041.46,D1699,2.7,No,Evening,Tue,SUV
RIDE125228,Bandra,Juhu,1.6,5,36.95,D1479,1.3,No,Morning,Sun,Auto
RIDE125229,Panvel,Powai,8.2,22,240.52,D1917,3.4,No,Afternoon,Sat,Sedan
RIDE125230,Dadar,Ghatkopar,4.98,14,94.76,D1102,2.0,No,Night,Wed,Sedan
RIDE125231,Kalyan,Wadala,25.62,81,562.55,D1636,4.4,No,Afternoon,Thu,SUV
RIDE125232,Thane,Vikhroli,31.25,96,317.84,D1350,1.4,No,Night,Fri,Sedan
RIDE125233,Colaba,Sion,23.38,78,683.59,D1494,2.4,No,Night,Sun,Auto
RIDE125234,Bandra,Worli,18.02,61,272.35,D1967,3.9,No,Evening,Tue,Sedan
RIDE125235,Colaba,Worli,3.08,8,36.04,D1654,4.6,No,Morning,Thu,Auto
RIDE125236,Panvel,Kurla,22.61,68,578.0,D1476,2.9,No,Morning,Sat,Mini
RIDE125237,Dadar,Kurla,29.14,86,578.92,D1372,2.6,No,Evening,Wed,Mini
RIDE125238,Vashi,Powai,26.88,89,847.23,D1004,1.1,No,Evening,Sat,SUV
RIDE125239,Mulund,Vikhroli,20.9,66,229.37,D1032,1.7,No,Evening,Sun,Auto
RIDE125240,Kalyan,Sion,34.55,108,421.01,D1503,1.1,No,Morning,Thu,Sedan
RIDE125241,Panvel,Matunga,8.75,23,179.6,D1958,4.8,Yes,Morning,Wed,Sedan
RIDE125242,Thane,Vikhroli,8.08,20,282.46,D1197,1.6,No,Night,Wed,Sedan
RIDE125243,Vashi,Chembur,2.66,8,61.49,D1994,2.6,No,Night,Sun,SUV
RIDE125244,Thane,Matunga,22.97,62,338.18,D1901,4.6,No,Morning,Wed,Mini
RIDE125245,Kalyan,Matunga,8.21,22,167.11,D1258,3.6,No,Night,Fri,Mini
RIDE125246,Mulund,Kurla,25.48,75,624.6,D1326,3.8,No,Afternoon,Fri,Sedan
RIDE125247,Colaba,Matunga,11.69,33,217.57,D1608,3.3,No,Afternoon,Wed,Auto
RIDE125248,Colaba,Worli,26.68,67,373.69,D1408,4.1,No,Afternoon,Fri,Sedan
RIDE125249,Dadar,Ghatkopar,30.46,88,842.32,D1749,2.5,No,Morning,Thu,Sedan
RIDE125250,Vashi,Kurla,21.1,72,452.39,D1453,3.1,Yes,Night,Sun,SUV
RIDE125251,Colaba,Juhu,10.9,37,220.85,D1112,3.4,No,Morning,Thu,SUV
RIDE125252,Bandra,Ghatkopar,31.31,107,1041.24,D1350,1.9,No,Night,Wed,SUV
RIDE125253,Kalyan,Juhu,7.54,23,102.07,D1995,1.1,No,Evening,Thu,Mini
RIDE125254,Dadar,Sion,4.05,12,58.88,D1916,2.5,No,Afternoon,Sun,SUV
RIDE125255,Mulund,Powai,24.19,63,570.75,D1549,3.8,No,Night,Fri,SUV
RIDE125256,Borivali,Chembur,8.23,22,127.14,D1380,2.6,No,Evening,Sat,Auto
RIDE125257,Dadar,Powai,23.93,60,319.61,D1501,2.7,Yes,Morning,Sun,Auto
RIDE125258,Kalyan,Matunga,7.61,22,158.76,D1648,4.8,No,Night,Sat,Auto
RIDE125259,Kalyan,Chembur,9.87,26,116.66,D1558,3.9,No,Morning,Wed,SUV
RIDE125260,Borivali,Vikhroli,18.83,59,653.13,D1080,1.7,No,Night,Tue,SUV
RIDE125261,Bandra,Worli,21.36,62,437.36,D1394,4.5,No,Night,Fri,Mini
RIDE125262,Dadar,Chembur,29.62,86,889.1,D1812,3.6,No,Afternoon,Thu,Mini
RIDE125263,Panvel,Chembur,23.25,61,392.12,D1695,2.9,No,Evening,Sun,Sedan
RIDE125264,Colaba,Powai,11.94,33,337.46,D1965,1.4,No,Afternoon,Thu,Mini
RIDE125265,Mulund,Wadala,11.27,30,383.01,D1117,2.7,No,Afternoon,Tue,SUV
RIDE125266,Vashi,Vikhroli,30.42,79,656.36,D1702,4.8,No,Night,Thu,Sedan
RIDE125267,Mulund,Worli,24.96,62,720.12,D1649,2.0,No,Night,Sat,Mini
RIDE125268,Panvel,Wadala,10.99,35,354.67,D1868,2.6,No,Afternoon,Mon,Sedan
RIDE125269,Andheri,Powai,7.52,25,141.57,D1784,2.3,No,Evening,Mon,Mini
RIDE125270,Colaba,Matunga,34.96,95,909.57,D1560,4.4,No,Afternoon,Thu,Sedan
RIDE125271,Andheri,Worli,20.94,67,295.48,D1470,4.2,No,Morning,Fri,Sedan
RIDE125272,Thane,Matunga,6.1,19,73.16,D1802,1.7,No,Afternoon,Fri,Mini
RIDE125273,Thane,Vikhroli,13.0,44,211.57,D1542,1.7,No,Evening,Thu,Sedan
RIDE125274,Andheri,Worli,6.58,22,156.47,D1993,1.8,No,Night,Tue,Sedan
RIDE125275,Bandra,Ghatkopar,27.47,69,315.08,D1661,1.3,No,Morning,Tue,Auto
RIDE125276,Panvel,Chembur,7.6,23,254.63,D1813,1.6,No,Evening,Tue,SUV
RIDE125277,Bandra,Juhu,17.86,51,431.42,D1069,4.8,No,Morning,Sun,Mini
RIDE125278,Panvel,Wadala,3.76,12,51.35,D1234,2.5,No,Afternoon,Tue,SUV
RIDE125279,Borivali,Kurla,5.29,15,120.88,D1374,4.7,No,Night,Fri,Mini
RIDE125280,Kalyan,Wadala,28.89,98,713.85,D1239,4.7,No,Evening,Thu,Auto
RIDE125281,Bandra,Juhu,26.85,75,741.31,D1792,4.3,No,Morning,Wed,Mini
RIDE125282,Mulund,Worli,8.1,22,175.59,D1786,4.0,No,Afternoon,Tue,Sedan
RIDE125283,Bandra,Wadala,10.53,35,332.36,D1681,1.5,No,Afternoon,Fri,Mini
RIDE125284,Panvel,Powai,11.65,36,129.7,D1461,2.8,No,Afternoon,Fri,Auto
RIDE125285,Mulund,Matunga,30.05,80,714.38,D1201,2.6,No,Evening,Sat,Mini
RIDE125286,Mulund,Worli,32.01,110,422.91,D1897,1.6,No,Night,Tue,Auto
RIDE125287,Bandra,Matunga,20.69,69,568.7,D1649,4.5,No,Evening,Tue,Sedan
RIDE125288,Panvel,Worli,25.48,81,446.38,D1284,1.2,No,Morning,Mon,Auto
RIDE125289,Kalyan,Sion,22.1,66,737.13,D1041,2.3,Yes,Evening,Sat,Sedan
RIDE125290,Bandra,Powai,17.15,43,289.15,D1174,2.5,No,Morning,Mon,Auto
RIDE125291,Andheri,Wadala,28.02,71,600.16,D1887,1.6,No,Evening,Thu,SUV
RIDE125292,Dadar,Matunga,10.12,27,219.19,D1943,4.8,No,Morning,Thu,Sedan
RIDE125293,Andheri,Powai,18.08,50,455.51,D1969,4.9,Yes,Afternoon,Sat,Sedan
RIDE125294,Vashi,Powai,32.19,94,727.73,D1627,4.8,No,Morning,Mon,SUV
RIDE125295,Kalyan,Juhu,28.06,97,610.27,D1350,1.7,No,Evening,Thu,SUV
RIDE125296,Mulund,Sion,26.32,77,582.74,D1298,3.2,No,Evening,Sun,SUV
RIDE125297,Vashi,Matunga,11.58,29,362.57,D1405,3.8,No,Night,Sat,Mini
RIDE125298,Panvel,Ghatkopar,13.06,43,339.8,D1051,2.0,Yes,Morning,Wed,Mini
RIDE125299,Borivali,Worli,14.75,44,239.79,D1590,4.1,No,Morning,Sun,Sedan
RIDE125300,Borivali,Kurla,27.71,95,467.65,D1516,2.8,No,Evening,Sat,Auto
RIDE125301,Borivali,Matunga,32.93,105,685.79,D1131,4.6,No,Night,Sat,Auto
RIDE125302,Borivali,Chembur,32.66,100,482.88,D1577,2.1,No,Afternoon,Sat,Auto
RIDE125303,Andheri,Juhu,33.49,103,828.05,D1034,4.4,No,Night,Mon,Mini
RIDE125304,Thane,Sion,29.01,88,909.48,D1204,2.1,No,Night,Wed,Auto
RIDE125305,Dadar,Kurla,31.33,95,634.79,D1252,4.8,No,Night,Mon,Sedan
RIDE125306,Andheri,Vikhroli,10.87,31,313.9,D1281,4.7,Yes,Morning,Tue,SUV
RIDE125307,Vashi,Powai,23.29,75,338.8,D1330,4.7,Yes,Night,Fri,Auto
RIDE125308,Dadar,Powai,28.16,92,626.66,D1019,3.0,No,Morning,Mon,Mini
RIDE125309,Vashi,Worli,20.86,72,689.34,D1715,2.1,No,Evening,Mon,Mini
RIDE125310,Dadar,Chembur,27.34,78,555.07,D1052,1.5,No,Afternoon,Tue,Sedan
RIDE125311,Thane,Sion,2.39,6,32.84,D1864,2.1,Yes,Evening,Sun,Sedan
RIDE125312,Andheri,Matunga,22.14,58,227.62,D1715,2.4,No,Afternoon,Wed,SUV
RIDE125313,Vashi,Matunga,3.0,8,31.74,D1835,2.3,No,Evening,Mon,Sedan
RIDE125314,Borivali,Powai,33.4,115,831.51,D1779,3.6,Yes,Morning,Sat,Mini
RIDE125315,Dadar,Juhu,13.04,39,271.76,D1247,2.6,No,Morning,Tue,SUV
RIDE125316,Bandra,Juhu,29.75,98,516.7,D1355,1.6,No,Morning,Thu,Auto
RIDE125317,Thane,Sion,8.06,20,87.6,D1712,1.0,No,Night,Fri,Sedan
RIDE125318,Mulund,Kurla,27.38,90,675.18,D1037,4.3,No,Evening,Sat,SUV
RIDE125319,Colaba,Wadala,3.79,13,111.53,D1376,3.9,No,Evening,Sun,Sedan
RIDE125320,Mulund,Powai,31.15,90,554.3,D1088,1.5,No,Morning,Thu,Mini
RIDE125321,Panvel,Chembur,4.75,15,71.06,D1791,4.1,No,Morning,Mon,Auto
RIDE125322,Vashi,Worli,2.74,9,78.43,D1422,4.0,No,Night,Sun,Sedan
RIDE125323,Andheri,Sion,28.5,74,617.41,D1681,4.4,No,Evening,Mon,Auto
RIDE125324,Mulund,Wadala,13.41,37,404.77,D1226,1.4,No,Evening,Sun,Mini
RIDE125325,Borivali,Powai,33.07,112,1119.51,D1920,2.8,No,Evening,Sun,Auto
RIDE125326,Colaba,Worli,10.23,28,111.79,D1159,2.3,No,Evening,Thu,Auto
RIDE125327,Thane,Chembur,27.76,90,666.04,D1967,1.6,No,Night,Thu,SUV
RIDE125328,Panvel,Sion,11.19,30,142.41,D1879,2.0,Yes,Night,Thu,Sedan
RIDE125329,Colaba,Powai,12.46,35,309.23,D1011,4.7,No,Afternoon,Wed,Sedan
RIDE125330,Vashi,Vikhroli,5.47,16,145.95,D1695,1.4,No,Night,Thu,Auto
RIDE125331,Borivali,Matunga,10.71,36,328.43,D1835,5.0,No,Evening,Mon,Auto
RIDE125332,Dadar,Powai,18.22,48,467.75,D1061,4.6,No,Afternoon,Sat,SUV
RIDE125333,Andheri,Sion,10.34,27,265.32,D1310,4.6,No,Evening,Tue,Sedan
RIDE125334,Dadar,Matunga,14.94,45,496.23,D1800,2.9,No,Evening,Sun,Mini
RIDE125335,Kalyan,Kurla,11.95,31,335.67,D1337,4.6,No,Evening,Wed,Mini
